gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1342315865,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180330,180330,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2001-08-18,,230.0,230.0,2001.0,8.0,18.0,,Kant af kornmark ved markvej,,,,,,,,,,EUROPE,,,,DK,,,Bogense,Gyldensteen,,,,,,,,,55.574086,10.164448,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:41.922Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:41.922Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.14_1,Nordfyns,,,LC
1342315864,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180351,180351,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2005-09-12,,255.0,255.0,2005.0,9.0,12.0,,Ugræsset strandeng,,,,,,,,,,EUROPE,,,,DK,,,Ebeltoft,Skødshoved,,,,,,,,,56.200906,10.376796,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.083Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED;INDIVIDUAL_COUNT_INVALID,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.083Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.18_1,Syddjurs,,,LC
1342315863,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180338,180338,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-06-29,,180.0,180.0,1998.0,6.0,29.0,,Græsset strandeng,,,,,,,,,,EUROPE,,,,DK,,,Horsens,Øvre,,,,,,,,,55.779257,10.314058,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.695Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.695Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.6_1,Horsens,,,LC
1342315862,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180334,180334,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-08-10,,222.0,222.0,1998.0,8.0,10.0,,Fugtig markvej gennem strandeng,,,,,,,,,,EUROPE,,,,DK,,,Sejlflod,Egense,,,,,,,,,56.956582,10.289427,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:42.175Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:42.175Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.3_1,Nordjylland,DNK.3.1_1,Aalborg,,,LC
1342315861,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180325,180325,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-07-26,,207.0,207.0,1998.0,7.0,26.0,,Tidvis græsset sumpet fjordnær eng,,,,,,,,,,EUROPE,,,,DK,,,Odder,Amstrup S,,,,,,,,,55.889098,10.109905,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:42.384Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:42.384Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.10_1,Odder,,,LC
1342315860,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180321,180321,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1994-09-03,,246.0,246.0,1994.0,9.0,3.0,,Sandet myretue i salteng,,,,,,,,,,EUROPE,,,,DK,,,Hårby,Brunshuse,,,,,,,,,55.198144,9.996345,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.977Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.977Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,,,,,,,,,LC
1342315858,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180339,180339,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-07-01,,182.0,182.0,1998.0,7.0,1.0,,Strandeng,,,,,,,,,,EUROPE,,,,DK,,,Horsens,Øvre,,,,,,,,,55.779426,10.298119,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:44.260Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:44.260Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,,,,,,,,,LC
1342315856,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180342,180342,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2006-07-24,,205.0,205.0,2006.0,7.0,24.0,,Tuet strandeng mod levende hegn,,,,,,,,,,EUROPE,,,,DK,,,Nørhald,Tangen,,,,,,,,,56.632386,10.359863,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.766Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.766Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,,,,,,,,,LC
1342315855,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180316,180316,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2002-07-09,,190.0,190.0,2002.0,7.0,9.0,,Vældzone i strandeng,,,,,,,,,,EUROPE,,,,DK,,,Augustenborg,Sebbelev,,,,,,,,,54.956722,9.834199,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:42.175Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:42.175Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.17_1,Sønderborg,,,LC
1342315854,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180327,180327,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1999-09-16,,259.0,259.0,1999.0,9.0,16.0,,Søside af myretuer på græsset strandeng,,,,,,,,,,EUROPE,,,,DK,,,Hårby,Smuttehaver,,,,,,,,,55.16097,10.136686,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:46.721Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:46.721Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.6_1,Faaborg-Midtfyn,,,LC
1342315853,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180332,180332,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-09-06,,249.0,249.0,2003.0,9.0,6.0,,Græsset jordbærkløversalteng,,,,,,,,,,EUROPE,,,,DK,,,Fåborg,Avernakø V,,,,,,,,,55.034119,10.242621,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:44.087Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:44.087Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.6_1,Faaborg-Midtfyn,,,LC
1342315852,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180303,180303,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-07-23,,204.0,204.0,2003.0,7.0,23.0,,Strandeng mod dige,,,,,,,,,,EUROPE,,,,DK,,,Thisted,Havør Huse,,,,,,,,,57.026047,8.875118,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.858Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.858Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.3_1,Nordjylland,DNK.3.10_1,Thisted,,,LC
1342315851,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180320,180320,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1993-08-14,,226.0,226.0,1993.0,8.0,14.0,,Tue i væld- og saltpræget græsset kær,,,,,,,,,,EUROPE,,,,DK,,,Assens,Maden,,,,,,,,,55.15322,9.995225,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:44.260Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:44.260Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.3_1,Assens,,,LC
1342315850,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,PRESERVED_SPECIMEN,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180335,180335,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2007-08-30,,242.0,242.0,2007.0,8.0,30.0,,Kant af sti mod strandeng,,,,,,,,,,EUROPE,,,,DK,,,Ærøskøbing,Vitsø,,,,,,,,,54.926148,10.254897,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:42.675Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:42.675Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.2_1,Ærø,,,LC
1342315849,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180301,180301,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2002-08-28,,240.0,240.0,2002.0,8.0,28.0,,Fugtig kystnær grusvejrabat,,,,,,,,,,EUROPE,,,,DK,,,Morsø,Fårup,,,,,,,,,56.774471,8.843231,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:48:42.695Z,,,,,,COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED;INDIVIDUAL_COUNT_INVALID,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:48:42.695Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.3_1,Nordjylland,DNK.3.8_1,Morsø,,,LC
1342315848,,"Hartvig, P. 2015. Atlas Flora Danica. Gyldendal, Copenhagen, Denmark ISBN 978-87-02-15299-9",,CC_BY_4_0,,,,Danish Society of Botany,,,,66,DBF-NHMD,AtlasFloraDanica,,,HUMAN_OBSERVATION,,,,urn:catalog:DBF-NHMD:AtlasFloraDanica:180304,180304,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalkholdig græsset strandeng,,,,,,,,,,EUROPE,,,,DK,,,Sundsøre,Risum Ø,,,,,,,,,56.783551,9.023224,1000.0,,,UTM ED50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden Tusindgylden,,ACCEPTED,,,8df9af24-1fbd-4699-a545-9a2867ff25fe,DK,2024-01-25T10:47:42.557Z,,,,,,COORDINATE_ROUNDED;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum,,EML,2024-01-25T10:47:42.557Z,2023-05-31T14:38:14.393Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.16_1,Skive,,,LC
